OWNER,OBJECT_NAME,TABLE_STATUS,ESTIMATED_ROW_COUNT,INGESTION_PK_COLUMNS,INGESTION_DATE_COLUMNS,POTENTIAL_PARTITION_COLS,INGESTION_TYPE
"SATURN","SCRLEVL","EXISTS",11482,"SCRLEVL_SURROGATE_ID","SCRLEVL_ACTIVITY_DATE","SCRLEVL_EFF_TERM","date_incremental"
"SATURN","SCRRARE","EXISTS",310,"SCRRARE_SURROGATE_ID","SCRRARE_ACTIVITY_DATE","SCRRARE_TERM_CODE_EFFECTIVE","date_incremental"
"SATURN","SCRRATT","EXISTS",11303,"SCRRATT_SURROGATE_ID","SCRRATT_ACTIVITY_DATE","SCRRATT_EFF_TERM","date_incremental"
"SATURN","SCRRCAM","EXISTS",11641,"SCRRCAM_SURROGATE_ID","SCRRCAM_ACTIVITY_DATE","SCRRCAM_EFF_TERM","date_incremental"
"SATURN","SCRRCHR","EXISTS",0,"SCRRCHR_SURROGATE_ID","SCRRCHR_ACTIVITY_DATE","SCRRCHR_EFF_TERM","date_incremental"
"SATURN","SCRRCLS","EXISTS",572,"SCRRCLS_SURROGATE_ID","SCRRCLS_ACTIVITY_DATE","SCRRCLS_EFF_TERM","date_incremental"
"SATURN","SCRRCOL","EXISTS",8,"SCRRCOL_SURROGATE_ID","SCRRCOL_ACTIVITY_DATE","SCRRCOL_EFF_TERM","date_incremental"
"SATURN","SCRRDEG","EXISTS",445,"SCRRDEG_SURROGATE_ID","SCRRDEG_ACTIVITY_DATE","SCRRDEG_TERM_CODE_EFFECTIVE","date_incremental"
"SATURN","SCRRDEP","EXISTS",8,"SCRRDEP_SURROGATE_ID","SCRRDEP_ACTIVITY_DATE","SCRRDEP_EFF_TERM","date_incremental"
"SATURN","SCRRLVL","EXISTS",11060,"SCRRLVL_SURROGATE_ID","SCRRLVL_ACTIVITY_DATE","SCRRLVL_EFF_TERM","date_incremental"
"SATURN","SCRRMAJ","EXISTS",1576,"SCRRMAJ_SURROGATE_ID","SCRRMAJ_ACTIVITY_DATE","SCRRMAJ_EFF_TERM","date_incremental"
"SATURN","SCRRPRG","EXISTS",213,"SCRRPRG_SURROGATE_ID","SCRRPRG_ACTIVITY_DATE","SCRRPRG_TERM_CODE_EFFECTIVE","date_incremental"
"SATURN","SCRRTST","EXISTS",26408,"SCRRTST_SURROGATE_ID","SCRRTST_ACTIVITY_DATE","SCRRTST_TERM_CODE_EFF","date_incremental"
"SATURN","SCRSCHD","EXISTS",7063,"SCRSCHD_SURROGATE_ID","SCRSCHD_ACTIVITY_DATE","SCRSCHD_EFF_TERM","date_incremental"
"SATURN","SCRSYLN","EXISTS",6685,"SCRSYLN_SURROGATE_ID","SCRSYLN_ACTIVITY_DATE","SCRSYLN_TERM_CODE_EFF,SCRSYLN_TERM_CODE_END","date_incremental"
"SATURN","SCRSYLO","EXISTS",6045,"SCRSYLO_SURROGATE_ID","SCRSYLO_ACTIVITY_DATE","SCRSYLO_TERM_CODE_EFF,SCRSYLO_TERM_CODE_END","date_incremental"
"SATURN","SCRTEXT","EXISTS",15596,"SCRTEXT_SURROGATE_ID","SCRTEXT_ACTIVITY_DATE","SCRTEXT_EFF_TERM","date_incremental"
"SATURN","SFBETRM","EXISTS",1015366,"SFBETRM_SURROGATE_ID","SFBETRM_ACTIVITY_DATE","SFBETRM_TERM_CODE","date_incremental"
"SATURN","SFBFFSC","EXISTS",56,"SFBFFSC_SURROGATE_ID","SFBFFSC_ACTIVITY_DATE","SFBFFSC_TERM_CODE","date_incremental"
"SATURN","SFBRGRP","EXISTS",1184984,"SFBRGRP_SURROGATE_ID","SFBRGRP_ACTIVITY_DATE","SFBRGRP_TERM_CODE","date_incremental"
"SATURN","SFRENRL","EXISTS",45658,"SFRENRL_SURROGATE_ID","SFRENRL_ACTIVITY_DATE","SFRENRL_TERM_CODE","date_incremental"
"SATURN","SFRSRPO","EXISTS",316215,"SFRSRPO_SURROGATE_ID","SFRSRPO_ACTIVITY_DATE","SFRSRPO_TERM_CODE","date_incremental"
"SATURN","SFRSTCA","EXISTS",29137384,"SFRSTCA_SURROGATE_ID","SFRSTCA_ACTIVITY_DATE","SFRSTCA_TERM_CODE","date_incremental"
"SATURN","SFRSTCR","EXISTS",2721106,"SFRSTCR_SURROGATE_ID","SFRSTCR_ACTIVITY_DATE","SFRSTCR_TERM_CODE","date_incremental"
"SATURN","SFRTHST","EXISTS",1113717,"SFRTHST_SURROGATE_ID","SFRTHST_ACTIVITY_DATE","SFRTHST_TERM_CODE","date_incremental"
"SATURN","SFRWLNT","EXISTS",86254,"SFRWLNT_SURROGATE_ID","SFRWLNT_ACTIVITY_DATE","SFRWLNT_TERM_CODE","date_incremental"
"SATURN","SGBSTDN","EXISTS",469416,"SGBSTDN_SURROGATE_ID","SGBSTDN_ACTIVITY_DATE","SGBSTDN_TERM_CODE_ADMIT,SGBSTDN_TERM_CODE_ADMIT_2,SGBSTDN_TERM_CODE_ASTD,SGBSTDN_TERM_CODE_CAST,SGBSTDN_TERM_CODE_CTLG_1,SGBSTDN_TERM_CODE_CTLG_2,SGBSTDN_TERM_CODE_EFF,SGBSTDN_TERM_CODE_GRAD,SGBSTDN_TERM_CODE_MATRIC,SGBSTDN_TERM_CODE_PREV","date_incremental"
"SATURN","SGRADVR","EXISTS",1432004,"SGRADVR_SURROGATE_ID","SGRADVR_ACTIVITY_DATE","SGRADVR_TERM_CODE_EFF","date_incremental"
"SATURN","SGRATHA","EXISTS",1654,"SGRATHA_SURROGATE_ID","SGRATHA_ACTIVITY_DATE","SGRATHA_TERM_CODE","date_incremental"
"SATURN","SGRAVAS","EXISTS",419,"SGRAVAS_SURROGATE_ID","SGRAVAS_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SGRAVRL","EXISTS",108,"SGRAVRL_SURROGATE_ID","SGRAVRL_ACTIVITY_DATE","SGRAVRL_TERM_CODE_EFF","date_incremental"
"SATURN","SGRCHRT","EXISTS",87767,"SGRCHRT_SURROGATE_ID","SGRCHRT_ACTIVITY_DATE","SGRCHRT_END_TERM_ETHOS,SGRCHRT_TERM_CODE_EFF","date_incremental"
"SATURN","SGRSACT","EXISTS",107625,"SGRSACT_SURROGATE_ID","SGRSACT_ACTIVITY_DATE","SGRSACT_TERM_CODE","date_incremental"
"SATURN","SGRSATT","EXISTS",668786,"SGRSATT_SURROGATE_ID","SGRSATT_ACTIVITY_DATE","SGRSATT_END_TERM_ETHOS,SGRSATT_TERM_CODE_EFF","date_incremental"
"SATURN","SGRSCMT","EXISTS",22162,"SGRSCMT_SURROGATE_ID","SGRSCMT_ACTIVITY_DATE","SGRSCMT_TERM_CODE","date_incremental"
"SATURN","SGRSPRT","EXISTS",35788,"SGRSPRT_SURROGATE_ID","SGRSPRT_ACTIVITY_DATE","SGRSPRT_TERM_CODE","date_incremental"
"SATURN","SGRVETN","EXISTS",12071,"SGRVETN_SURROGATE_ID","SGRVETN_ACTIVITY_DATE","SGRVETN_TERM_CODE_VA","date_incremental"
"SATURN","SHBCATT","EXISTS",52571,"SHBCATT_SURROGATE_ID","SHBCATT_ACTIVITY_DATE","SHBCATT_TERM_CODE","date_incremental"
"SATURN","SHBDIPL","EXISTS",65280,"SHBDIPL_SURROGATE_ID","SHBDIPL_ACTIVITY_DATE","SHBDIPL_TERM_CODE_CERT","date_incremental"
"SATURN","SHBGAPP","EXISTS",59672,"SHBGAPP_SURROGATE_ID","SHBGAPP_ACTIVITY_DATE","SHBGAPP_GRAD_TERM_CODE,SHBGAPP_TERM_CODE_DETC","date_incremental"
"SATURN","SHBTATC","EXISTS",5427,"SHBTATC_SURROGATE_ID","SHBTATC_ACTIVITY_DATE","SHBTATC_TERM_CODE_EFF_TRNS","date_incremental"
"SATURN","SHRCATT","EXISTS",51763,"SHRCATT_SURROGATE_ID","SHRCATT_ACTIVITY_DATE","SHRCATT_TERM_CODE","date_incremental"
"SATURN","SHRDGMR","EXISTS",77507,"SHRDGMR_SURROGATE_ID","SHRDGMR_ACTIVITY_DATE","SHRDGMR_TERM_CODE_COMPLETED,SHRDGMR_TERM_CODE_CTLG_1,SHRDGMR_TERM_CODE_CTLG_2,SHRDGMR_TERM_CODE_GRAD,SHRDGMR_TERM_CODE_STUREC","date_incremental"
"SATURN","SHREVNT","EXISTS",3503,"SHREVNT_SURROGATE_ID","SHREVNT_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SHRGRDE","EXISTS",52,"SHRGRDE_SURROGATE_ID","SHRGRDE_ACTIVITY_DATE","SHRGRDE_TERM_CODE_EFFECTIVE,SHRGRDE_TERM_CODE_EXPIRED","date_incremental"
"SATURN","SHRICMT","EXISTS",6,"SHRICMT_SURROGATE_ID","SHRICMT_ACTIVITY_DATE","SHRICMT_TERM_CODE_EFF","date_incremental"
"SATURN","SHRLGPA","EXISTS",361322,"SHRLGPA_SURROGATE_ID","SHRLGPA_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SHRNCRS","EXISTS",139944,"SHRNCRS_SURROGATE_ID","SHRNCRS_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SHRTATC","EXISTS",8299,"SHRTATC_SURROGATE_ID","SHRTATC_ACTIVITY_DATE","SHRTATC_TERM_CODE_EFF_TRNS","date_incremental"
"SATURN","SHRTCKG","EXISTS",2869596,"SHRTCKG_SURROGATE_ID","SHRTCKG_ACTIVITY_DATE","SHRTCKG_TERM_CODE,SHRTCKG_TERM_CODE_GRADE","date_incremental"
"SATURN","SHRTCKL","EXISTS",2916550,"SHRTCKL_SURROGATE_ID","SHRTCKL_ACTIVITY_DATE","SHRTCKL_TERM_CODE","date_incremental"
"SATURN","SHRTCKN","EXISTS",2916533,"SHRTCKN_SURROGATE_ID","SHRTCKN_ACTIVITY_DATE","SHRTCKN_TERM_CODE","date_incremental"
"SATURN","SHRTCMT","EXISTS",1,"SHRTCMT_SURROGATE_ID","SHRTCMT_ACTIVITY_DATE","SHRTCMT_TERM_CODE_EFF","date_incremental"
"SATURN","SHRTGPA","EXISTS",1196474,"SHRTGPA_SURROGATE_ID","SHRTGPA_ACTIVITY_DATE","SHRTGPA_TERM_CODE","date_incremental"
"SATURN","SHRTGRD","EXISTS",1981,"SHRTGRD_SURROGATE_ID","SHRTGRD_ACTIVITY_DATE","SHRTGRD_TERM_CODE_EFFECTIVE,SHRTGRD_TERM_CODE_EXPIRED","date_incremental"
"SATURN","SHRTMCM","EXISTS",5214,"SHRTMCM_SURROGATE_ID","SHRTMCM_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SHRTRAM","EXISTS",112125,"SHRTRAM_SURROGATE_ID","SHRTRAM_ACTIVITY_DATE","SHRTRAM_TERM_CODE_ENTERED,SHRTRAM_TERM_TYPE","date_incremental"
"SATURN","SHRTRAT","EXISTS",1034,"SHRTRAT_SURROGATE_ID","SHRTRAT_ACTIVITY_DATE","SHRTRAT_TERM_CODE_EFF","date_incremental"
"SATURN","SHRTRCE","EXISTS",525284,"SHRTRCE_SURROGATE_ID","SHRTRCE_ACTIVITY_DATE","SHRTRCE_TERM_CODE_EFF","date_incremental"
"SATURN","SHRTRCR","EXISTS",577250,"SHRTRCR_SURROGATE_ID","SHRTRCR_ACTIVITY_DATE","SHRTRCR_TERM_CODE","date_incremental"
"SATURN","SHRTRIT","EXISTS",108357,"SHRTRIT_SURROGATE_ID","SHRTRIT_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SHRTTRM","EXISTS",1084112,"SHRTTRM_SURROGATE_ID","SHRTTRM_ACTIVITY_DATE","SHRTTRM_ASTD_CODE_END_OF_TERM,SHRTTRM_ASTD_DATE_END_OF_TERM,SHRTTRM_TERM_CODE","date_incremental"
"SATURN","SHTTRAN","EXISTS",186457,"SHTTRAN_SURROGATE_ID","SHTTRAN_ACTIVITY_DATE","SHTTRAN_TERM,SHTTRAN_TERM_CODE_DETC,SHTTRAN_TERM_CODE_IN_PRG","date_incremental"
"SATURN","SIBINST","EXISTS",7983,"SIBINST_SURROGATE_ID","SIBINST_ACTIVITY_DATE","SIBINST_TERM_CODE_EFF","date_incremental"
"SATURN","SIRASGN","EXISTS",221649,"SIRASGN_SURROGATE_ID","SIRASGN_ACTIVITY_DATE","SIRASGN_TERM_CODE","date_incremental"
"SATURN","SIRATTR","EXISTS",0,"SIRATTR_SURROGATE_ID","SIRATTR_ACTIVITY_DATE","SIRATTR_TERM_CODE_EFF","date_incremental"
"SATURN","SIRDPCL","EXISTS",6991,"SIRDPCL_SURROGATE_ID","SIRDPCL_ACTIVITY_DATE","SIRDPCL_TERM_CODE_EFF","date_incremental"
"SATURN","SIRICNT","EXISTS",16058,"SIRICNT_SURROGATE_ID","SIRICNT_ACTIVITY_DATE","SIRICNT_TERM_CODE_EFF","date_incremental"
"SATURN","SIRNIST","EXISTS",2207,"SIRNIST_SURROGATE_ID","SIRNIST_ACTIVITY_DATE","SIRNIST_TERM_CODE","date_incremental"
"SATURN","SLBBLDG","EXISTS",202,"SLBBLDG_SURROGATE_ID","SLBBLDG_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SLBRDEF","EXISTS",15705,"SLBRDEF_SURROGATE_ID","SLBRDEF_ACTIVITY_DATE","SLBRDEF_TERM_CODE_EFF","date_incremental"
"SATURN","SLRMASG","EXISTS",0,"SLRMASG_SURROGATE_ID","SLRMASG_ACTIVITY_DATE","SLRMASG_TERM_CODE,SLRMASG_TOTAL_TERMS","date_incremental"
"SATURN","SLRRASG","EXISTS",308860,"SLRRASG_SURROGATE_ID","SLRRASG_ACTIVITY_DATE","SLRRASG_TERM_CODE,SLRRASG_TOTAL_TERMS","date_incremental"
"SATURN","SLRRDEF","EXISTS",22829,"SLRRDEF_SURROGATE_ID","SLRRDEF_ACTIVITY_DATE","SLRRDEF_TERM_CODE_EFF","date_incremental"
"SATURN","SMBAGEN","EXISTS",1839,"SMBAGEN_SURROGATE_ID","SMBAGEN_ACTIVITY_DATE","SMBAGEN_TERM_CODE_EFF","date_incremental"
"SATURN","SMBAOGN","EXISTS",1424639,"SMBAOGN_SURROGATE_ID","SMBAOGN_ACTIVITY_DATE","SMBAOGN_TERM_CODE_EFF,SMBAOGN_TERM_CODE_EFF_GROUP","date_incremental"
"SATURN","SMBPGEN","EXISTS",693,"SMBPGEN_SURROGATE_ID","SMBPGEN_ACTIVITY_DATE","SMBPGEN_TERM_CODE_EFF","date_incremental"
"SATURN","SMBPOGN","EXISTS",436136,"SMBPOGN_SURROGATE_ID","SMBPOGN_ACTIVITY_DATE","SMBPOGN_TERM_CODE_CATLG,SMBPOGN_TERM_CODE_EFF,SMBPOGN_TERM_CODE_EFF_AREA","date_incremental"
"SATURN","SMBSAGN","EXISTS",9271,"SMBSAGN_SURROGATE_ID","SMBSAGN_ACTIVITY_DATE","SMBSAGN_TERM_CODE_EFF","date_incremental"
"SATURN","SMRACAA","EXISTS",23806,"SMRACAA_SURROGATE_ID","SMRACAA_ACTIVITY_DATE","SMRACAA_TERM_CODE_EFF,SMRACAA_TERM_CODE_FROM,SMRACAA_TERM_CODE_TO","date_incremental"
"SATURN","SMRDORQ","EXISTS",16878426,"SMRDORQ_SURROGATE_ID","SMRDORQ_ACTIVITY_DATE","SMRDORQ_TERM_CODE_EFF,SMRDORQ_TERM_CODE_END,SMRDORQ_TERM_CODE_START","date_incremental"
"SATURN","SMRPONC","EXISTS",177948,"SMRPONC_SURROGATE_ID","SMRPONC_ACTIVITY_DATE","SMRPONC_TERM_CODE_EFF","date_incremental"
"SATURN","SMRPRLE","EXISTS",277,"SMRPRLE_SURROGATE_ID","SMRPRLE_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SMRSACA","EXISTS",80643,"SMRSACA_SURROGATE_ID","SMRSACA_ACTIVITY_DATE","SMRSACA_TERM_CODE_EFF,SMRSACA_TERM_CODE_FROM,SMRSACA_TERM_CODE_TO","date_incremental"
"SATURN","SMRSSPV","EXISTS",0,"SMRSSPV_SURROGATE_ID","SMRSSPV_ACTIVITY_DATE","SMRSSPV_TERM_CODE_EFF","date_incremental"
"SATURN","SMRSSUB","EXISTS",16678,"SMRSSUB_SURROGATE_ID","SMRSSUB_ACTIVITY_DATE","SMRSSUB_TERM_CODE_EFF","date_incremental"
"SATURN","SMRSTRG","EXISTS",1,"SMRSTRG_SURROGATE_ID","SMRSTRG_ACTIVITY_DATE","SMRSTRG_TERM_CODE_EFF","date_incremental"
"SATURN","SMRSWAV","EXISTS",1320,"SMRSWAV_SURROGATE_ID","SMRSWAV_ACTIVITY_DATE","SMRSWAV_TERM_CODE_EFF","date_incremental"
"SATURN","SMRSWPV","EXISTS",0,"SMRSWPV_SURROGATE_ID","SMRSWPV_ACTIVITY_DATE","SMRSWPV_TERM_CODE_EFF","date_incremental"
"SATURN","SOBCACT","EXISTS",3,"SOBCACT_SURROGATE_ID","SOBCACT_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SOBPTRM","EXISTS",519,"SOBPTRM_SURROGATE_ID","SOBPTRM_ACTIVITY_DATE","SOBPTRM_TERM_CODE","date_incremental"
"SATURN","SOBSBGI","EXISTS",72675,"SOBSBGI_SURROGATE_ID","SOBSBGI_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SOBTERM","EXISTS",141,"SOBTERM_SURROGATE_ID","SOBTERM_ACTIVITY_DATE","SOBTERM_ACTIVITY_DATE,SOBTERM_ADD_DRP_WEB_UPD_IND,SOBTERM_ADMIN_DROP_CDE,SOBTERM_APPR_SEVERITY,SOBTERM_ASSESS_ADM_CREDIT_IND,SOBTERM_ASSESS_REG_GRACE_IND,SOBTERM_ASSESS_REV_NRF_IND,SOBTERM_ASSESS_SS_CREDIT_IND,SOBTERM_ASSESS_SWAP_IND,SOBTERM_ATTR_WEB_SEARCH_IND,SOBTERM_ATTS_SEVERITY,SOBTERM_AUTO_DROP_CDE,SOBTERM_BYCRN_IND,SOBTERM_CALC_DROP_ACT_CDE,SOBTERM_CALC_DROP_CDE_ACT_IND,SOBTERM_CAMP_SEVERITY,SOBTERM_CAMP_WEB_SEARCH_IND,SOBTERM_CAPC_SEVERITY,SOBTERM_CHRT_SEVERITY,SOBTERM_CLASLST_WEB_DISP_IND,SOBTERM_CLAS_SEVERITY,SOBTERM_CLOSECT_WEB_DISP_IND,SOBTERM_COLL_SEVERITY,SOBTERM_COLL_WEB_CATL_SRCH_IND,SOBTERM_COND_ADD_DROP_CDE,SOBTERM_CORQ_SEVERITY,SOBTERM_CRED_WEB_UPD_IND,SOBTERM_CRN_ONEUP,SOBTERM_CUTOFF_DATE,SOBTERM_DATA_ORIGIN,SOBTERM_DAYS_REQUIRED,SOBTERM_DAYS_REUSABLE,SOBTERM_DEGREE_SEVERITY,SOBTERM_DEG_AUDIT_PLAN_CDE,SOBTERM_DEPT_SEVERITY,SOBTERM_DEPT_WEB_CATL_SRCH_IND,SOBTERM_DET_GRDE_PUB_DATE,SOBTERM_DIV_WEB_CATL_SRCH_IND,SOBTERM_DROP_LAST_CLASS_CDE,SOBTERM_DUPL_SEVERITY,SOBTERM_DURATION_WEB_SRCH_IND,SOBTERM_DYNAMIC_SCHED_TERM_IND,SOBTERM_EXEMPT_VR_IND,SOBTERM_EXEMP_ONLINE_IND,SOBTERM_FACSCHD_WEB_DISP_IND,SOBTERM_FEE_ASSESSMENT,SOBTERM_FEE_ASSESSMNT_EFF_DATE,SOBTERM_FEE_ASSESS_VR,SOBTERM_FINAL_GRDE_PUB_DATE,SOBTERM_FUTURE_REPEAT_IND,SOBTERM_GMOD_WEB_UPD_IND,SOBTERM_GRADE_DETAIL_WEB_IND,SOBTERM_HOLD,SOBTERM_HOLD_SEVERITY,SOBTERM_INCL_ATTMPT_HRS_IND,SOBTERM_INPROGRESS_USAGE_IND,SOBTERM_INSM_WEB_SEARCH_IND,SOBTERM_INSTR_WEB_SEARCH_IND,SOBTERM_LC_DESC_WEBC_DISP_IND,SOBTERM_LC_TITLE_WEBC_DISP_IND,SOBTERM_LEVL_SEVERITY,SOBTERM_LEVL_WEB_CATL_SRCH_IND,SOBTERM_LEVL_WEB_SEARCH_IND,SOBTERM_LEVL_WEB_UPD_IND,SOBTERM_LINK_SEVERITY,SOBTERM_LS_DESC_WEBS_DISP_IND,SOBTERM_LS_TITLE_WEBS_DISP_IND,SOBTERM_MAILER_WEB_IND,SOBTERM_MAJR_SEVERITY,SOBTERM_MAXH_SEVERITY,SOBTERM_MAX_PLANS,SOBTERM_MEETING_TIME_SRC_CDE,SOBTERM_MEXC_SEVERITY,SOBTERM_MIDTERM_WEB_IND,SOBTERM_MINH_SEVERITY,SOBTERM_OVERAPP_WEB_UPD_IND,SOBTERM_PLAN_DA_REG_CDE,SOBTERM_PLAN_REG_CDE,SOBTERM_PLAN_TERM_OPEN_CDE,SOBTERM_PREQ_SEVERITY,SOBTERM_PRINT_BILL_VR,SOBTERM_PROFILE_SEND_IND,SOBTERM_PROGRAM_SEVERITY,SOBTERM_PROG_ATT_WEBC_SRCH_IND,SOBTERM_PROJECTED_MODEL_IND,SOBTERM_READM_REQ,SOBTERM_REAS_DET_GRD_PB_DATE,SOBTERM_REAS_GRDE_PUB_DATE,SOBTERM_REFUND_IND,SOBTERM_REGISTRATION_MODEL_CDE,SOBTERM_REGULAR_MODEL_IND,SOBTERM_REG_ALLOWED,SOBTERM_REG_AUTH_ACTIVE_IND,SOBTERM_REG_AUTH_CLOSED_IND,SOBTERM_REPT_SEVERITY,SOBTERM_RPTH_SEVERITY,SOBTERM_SCHD_WEB_SEARCH_IND,SOBTERM_SECTIONFEE_IND,SOBTERM_SEC_ALLOWED_PLAN_CDE,SOBTERM_SESS_WEB_SEARCH_IND,SOBTERM_SP_WEB_UPD_IND,SOBTERM_STRUCTURED_MODEL_IND,SOBTERM_STUDY_PATH_IND,SOBTERM_STYP_WEB_CATL_SRCH_IND,SOBTERM_SURROGATE_ID,SOBTERM_TERM_CODE,SOBTERM_TEST_SEVERITY,SOBTERM_TIME_SEVERITY,SOBTERM_TIV_DATE_SOURCE,SOBTERM_TMST_CALC_IND,SOBTERM_USER_ID,SOBTERM_VERSION,SOBTERM_VPDI_CODE,SOBTERM_WEB_CAPP_CATLG_IND,SOBTERM_WEB_CAPP_TERM_IND","date_incremental"
"SATURN","SORADAS","EXISTS",114,"SORADAS_SURROGATE_ID","SORADAS_ACTIVITY_DATE","SORADAS_TERM_CODE_EFF","date_incremental"
"SATURN","SORADDA","EXISTS",850,"SORADDA_SURROGATE_ID","SORADDA_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SORAINF","EXISTS",1748000,"SORAINF_SURROGATE_ID","SORAINF_ACTIVITY_DATE","SORAINF_TERM_CODE","date_incremental"
"SATURN","SORBTAC","EXISTS",3,"SORBTAC_SURROGATE_ID","SORBTAC_ACTIVITY_DATE","SORBTAC_TERM_CODE_EFF","date_incremental"
"SATURN","SORBTAG","EXISTS",237,"SORBTAG_SURROGATE_ID","SORBTAG_ACTIVITY_DATE","SORBTAG_TERM_CODE_EFF","date_incremental"
"SATURN","SORBTAI","EXISTS",224,"SORBTAI_SURROGATE_ID","SORBTAI_ACTIVITY_DATE","SORBTAI_TERM_CODE_EFF","date_incremental"
"SATURN","SORBTAL","EXISTS",259,"SORBTAL_SURROGATE_ID","SORBTAL_ACTIVITY_DATE","SORBTAL_TERM_CODE_EFF","date_incremental"
"SATURN","SORBTAP","EXISTS",5,"SORBTAP_SURROGATE_ID","SORBTAP_ACTIVITY_DATE","SORBTAP_TERM_CODE_EFF","date_incremental"
"SATURN","SORDEGR","EXISTS",482610,"SORDEGR_SURROGATE_ID","SORDEGR_ACTIVITY_DATE","SORDEGR_TERM_DEGREE","date_incremental"
"SATURN","SORFOLK","EXISTS",767604,"SORFOLK_SURROGATE_ID","SORFOLK_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SORHSCH","EXISTS",1060424,"SORHSCH_SURROGATE_ID","SORHSCH_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SORINTS","EXISTS",2144510,"SORINTS_SURROGATE_ID","SORINTS_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SORLCUR","EXISTS",3458571,"SORLCUR_SURROGATE_ID","SORLCUR_ACTIVITY_DATE","SORLCUR_TERM_CODE,SORLCUR_TERM_CODE_ADMIT,SORLCUR_TERM_CODE_CTLG,SORLCUR_TERM_CODE_END,SORLCUR_TERM_CODE_GRAD,SORLCUR_TERM_CODE_MATRIC","date_incremental"
"SATURN","SORLFOS","EXISTS",4467324,"SORLFOS_SURROGATE_ID","SORLFOS_ACTIVITY_DATE","SORLFOS_TERM_CODE,SORLFOS_TERM_CODE_CTLG,SORLFOS_TERM_CODE_END","date_incremental"
"SATURN","SORPCOL","EXISTS",579629,"SORPCOL_SURROGATE_ID","SORPCOL_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SORRTRM","EXISTS",133,"SORRTRM_SURROGATE_ID","SORRTRM_ACTIVITY_DATE","SORRTRM_TERM_CODE","date_incremental"
"SATURN","SORTEST","EXISTS",4934718,"SORTEST_SURROGATE_ID","SORTEST_ACTIVITY_DATE","SORTEST_TERM_CODE_ENTRY","date_incremental"
"SATURN","SPBPERS","EXISTS",2435823,"SPBPERS_SURROGATE_ID","SPBPERS_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SPRADDR","EXISTS",4677783,"SPRADDR_SURROGATE_ID","SPRADDR_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SPRAPIN","EXISTS",0,"SPRAPIN_SURROGATE_ID","SPRAPIN_ACTIVITY_DATE","SPRAPIN_TERM_CODE","date_incremental"
"SATURN","SPRCMNT","EXISTS",1988416,"SPRCMNT_SURROGATE_ID","SPRCMNT_ACTIVITY_DATE","SPRCMNT_TERM_CODE_ENTRY","date_incremental"
"SATURN","SPREMRG","EXISTS",101369,"SPREMRG_SURROGATE_ID","SPREMRG_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SPRHOLD","EXISTS",561925,"SPRHOLD_SURROGATE_ID","SPRHOLD_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SPRIDEN","EXISTS",3592670,"SPRIDEN_SURROGATE_ID","SPRIDEN_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SPRTELE","EXISTS",3991242,"SPRTELE_SURROGATE_ID","SPRTELE_ACTIVITY_DATE",null,"date_incremental"
"SATURN","SRBRECR","EXISTS",2095273,"SRBRECR_SURROGATE_ID","SRBRECR_ACTIVITY_DATE","SRBRECR_TERM_CODE,SRBRECR_TERM_CODE_CTLG_1","date_incremental"
"SATURN","SSBSECT","EXISTS",290679,"SSBSECT_SURROGATE_ID","SSBSECT_ACTIVITY_DATE","SSBSECT_TERM_CODE","date_incremental"
"SATURN","SSBXLST","EXISTS",17636,"SSBXLST_SURROGATE_ID","SSBXLST_ACTIVITY_DATE","SSBXLST_TERM_CODE","date_incremental"
"SATURN","SSRATTR","EXISTS",202409,"SSRATTR_SURROGATE_ID","SSRATTR_ACTIVITY_DATE","SSRATTR_TERM_CODE","date_incremental"
"SATURN","SSRMEET","EXISTS",220389,"SSRMEET_SURROGATE_ID","SSRMEET_ACTIVITY_DATE","SSRMEET_TERM_CODE","date_incremental"
"SATURN","SSRRARE","EXISTS",3672,"SSRRARE_SURROGATE_ID","SSRRARE_ACTIVITY_DATE","SSRRARE_TERM_CODE","date_incremental"
"SATURN","SSRRATT","EXISTS",534272,"SSRRATT_SURROGATE_ID","SSRRATT_ACTIVITY_DATE","SSRRATT_TERM_CODE","date_incremental"
"SATURN","SSRRCHR","EXISTS",0,"SSRRCHR_SURROGATE_ID","SSRRCHR_ACTIVITY_DATE","SSRRCHR_TERM_CODE","date_incremental"
